employee_id,full_name,division_id,role_title,employment_status,hire_date,reports_to,created_date
1406,Kiara Conley,vfs,Loan Officer,active,2017-02-15,1387,2026-07-30T00:16:11.106598
1407,Christopher Merritt,vfs,Compliance Analyst,terminated,2023-01-21,1383,2026-07-30T00:16:11.106740
1408,Aaron Hall,vfs,Compliance Analyst,active,2025-01-30,1372,2026-07-30T00:16:11.106880
1409,Lance Adams,vfs,Wallet Operations Lead,active,2016-05-11,,2026-07-30T00:16:11.107020
1410,Joe Warren,vfs,Compliance Analyst,active,2023-05-12,1404,2026-07-30T00:16:11.107170
1411,Crystal Bailey,vfs,Compliance Analyst,active,2018-06-16,,2026-07-30T00:16:11.107312
1412,Kenneth Monroe,vfs,Wallet Operations Lead,active,2023-10-28,,2026-07-30T00:16:11.107452
1413,Jennifer Hernandez,vfs,Wallet Operations Lead,active,2016-12-24,,2026-07-30T00:16:11.107593
1414,Tiffany David,vfs,Loan Officer,active,2019-10-09,1390,2026-07-30T00:16:11.107737
1415,Raymond Reeves,vfs,Wallet Operations Lead,active,2023-01-22,1389,2026-07-30T00:16:11.107877
1416,Mary Hernandez,vfs,Compliance Analyst,on_leave,2024-02-14,1366,2026-07-30T00:16:11.108020
1417,Amanda Beltran,vfs,Wallet Operations Lead,active,2025-03-06,,2026-07-30T00:16:11.108172
1418,Miranda Terry,vfs,Wallet Operations Lead,active,2024-02-01,,2026-07-30T00:16:11.108314
1419,Vanessa Barnes,vfs,Wallet Operations Lead,active,2023-05-22,1414,2026-07-30T00:16:11.108457
1420,Natasha Jones,vfs,Wallet Operations Lead,active,2016-01-15,1410,2026-07-30T00:16:11.108600
1421,Crystal Simpson,vfs,Compliance Analyst,active,2025-12-28,1355,2026-07-30T00:16:11.108743
1422,Kevin Davidson,vfs,Loan Officer,active,2019-12-03,1406,2026-07-30T00:16:11.108889
1423,Angela Fletcher,vfs,Compliance Analyst,active,2020-01-11,1384,2026-07-30T00:16:11.109043
1424,Jose Grant,vfs,Compliance Analyst,active,2026-05-11,,2026-07-30T00:16:11.109186
1425,Craig Clark,vfs,Compliance Analyst,active,2024-01-30,1421,2026-07-30T00:16:11.109327
1426,Dr. Angela Hernandez,group,Group Finance,active,2025-09-30,,2026-07-30T00:16:11.109482
1427,Joshua Wood,group,Group Finance,terminated,2017-01-12,,2026-07-30T00:16:11.109642
1428,John Munoz,group,Group Finance,active,2017-07-22,,2026-07-30T00:16:11.109784
1429,Patricia Middleton,group,Group Finance,active,2024-03-31,,2026-07-30T00:16:11.109928
1430,Susan Thornton,group,Group Finance,active,2023-07-07,1427,2026-07-30T00:16:11.110074
1431,Michael Jones,group,Group Executive,active,2023-09-16,1426,2026-07-30T00:16:11.110216
1432,Larry Meyer,group,Group Executive,on_leave,2023-08-31,1429,2026-07-30T00:16:11.110366
1433,Brenda Smith,group,Group Executive,active,2016-01-18,,2026-07-30T00:16:11.110511
1434,Jose Martinez,group,Group Finance,active,2019-12-25,1429,2026-07-30T00:16:11.110653
1435,Michael Campbell,group,Group Finance,active,2021-11-05,1429,2026-07-30T00:16:11.110795
1436,Amber Taylor,group,Group HR,active,2022-01-06,,2026-07-30T00:16:11.110938
1437,Cody Murray,group,Group Finance,active,2022-11-15,1430,2026-07-30T00:16:11.111096
1438,Joseph Snyder,group,Group Executive,active,2020-06-30,1434,2026-07-30T00:16:11.111240
1439,Alexandra Schneider,group,Group Finance,active,2018-12-08,1431,2026-07-30T00:16:11.111384
1440,Michael Welch,group,Group HR,terminated,2021-09-30,,2026-07-30T00:16:11.111525
1441,Melissa Greene,group,Group Finance,active,2018-02-18,1434,2026-07-30T00:16:11.111669
1442,Brad Garcia,group,Group Finance,on_leave,2022-01-23,1437,2026-07-30T00:16:11.111811
1443,Ashley Mitchell,group,Group Executive,on_leave,2019-01-31,1442,2026-07-30T00:16:11.111956
1444,Michael Smith,group,Group Executive,active,2019-12-17,1443,2026-07-30T00:16:11.112107
1445,Scott Hartman,group,Group Finance,active,2019-02-07,1429,2026-07-30T00:16:11.112250
1446,Joseph Adams,group,Group Finance,active,2018-12-18,1435,2026-07-30T00:16:11.112392
1447,Joshua Rocha,group,Group Finance,active,2022-12-14,1431,2026-07-30T00:16:11.112533
1448,Larry Harmon,group,Group HR,on_leave,2022-01-20,1428,2026-07-30T00:16:11.112675
1449,Michael Wells,group,Group HR,active,2017-04-06,,2026-07-30T00:16:11.112815
1450,Casey Cole,group,Group Finance,active,2021-12-16,1445,2026-07-30T00:16:11.112960
1451,Anthony Tucker,group,Group HR,active,2023-06-11,1426,2026-07-30T00:16:11.113802
1452,Larry Simmons,group,Group Finance,active,2021-04-13,1439,2026-07-30T00:16:11.114228
1453,Jennifer Hill,group,Group Executive,active,2019-01-12,1447,2026-07-30T00:16:11.114607
1454,Manuel Ferguson,group,Group Executive,active,2022-03-22,1426,2026-07-30T00:16:11.114956
1455,Patricia Garcia,group,Group Finance,active,2018-11-28,1452,2026-07-30T00:16:11.115232
1456,Mr. Jeffrey Richmond,group,Group Finance,active,2016-01-11,1439,2026-07-30T00:16:11.115507
1457,Rebecca Long,group,Group Executive,active,2018-10-30,1435,2026-07-30T00:16:11.115759
1458,Jesse Cameron,group,Group Executive,active,2017-01-03,1432,2026-07-30T00:16:11.116006
1459,Andrew Mendoza,group,Group Finance,active,2022-03-20,1441,2026-07-30T00:16:11.116260
1460,Omar Francis,group,Group Executive,active,2022-07-15,1433,2026-07-30T00:16:11.116529
1461,Kimberly Mcdaniel,group,Group HR,active,2021-12-13,1427,2026-07-30T00:16:11.116816
1462,Kaitlyn Cruz,group,Group Finance,active,2022-08-10,1428,2026-07-30T00:16:11.117082
1463,David Hill,group,Group Executive,active,2023-05-24,1458,2026-07-30T00:16:11.117367
1464,Elizabeth Adams,group,Group HR,active,2017-10-01,1462,2026-07-30T00:16:11.117618
1465,Andrea Church,group,Group Finance,active,2021-05-30,1441,2026-07-30T00:16:11.117856
1466,Jason Pace,group,Group Executive,active,2018-11-21,1453,2026-07-30T00:16:11.118098
1467,Mr. Evan Scott,group,Group Finance,active,2022-09-13,1457,2026-07-30T00:16:11.118352
1468,Victor Hamilton MD,group,Group Finance,active,2017-12-04,1462,2026-07-30T00:16:11.118609
1469,Emily Harrison,group,Group HR,active,2024-04-11,1447,2026-07-30T00:16:11.118854
1470,Timothy Meyer,group,Group Executive,active,2021-11-08,1427,2026-07-30T00:16:11.119064
1471,Alexandra Brown,group,Group Finance,active,2024-07-17,1452,2026-07-30T00:16:11.119270
1472,Abigail Ross,group,Group HR,active,2018-11-21,1440,2026-07-30T00:16:11.119495
1473,Patty Armstrong,group,Group Finance,active,2020-11-21,1461,2026-07-30T00:16:11.119680
1474,Harold Russell,group,Group HR,active,2021-11-09,1433,2026-07-30T00:16:11.119862
1475,Sue Walker DVM,group,Group Finance,terminated,2018-03-22,1430,2026-07-30T00:16:11.120061
1476,Michael Marks PhD,group,Group Executive,active,2020-08-01,1457,2026-07-30T00:16:11.120258
1477,Xavier Young,group,Group Executive,active,2024-03-06,1438,2026-07-30T00:16:11.120442
1478,Adrian Atkins,group,Group HR,active,2023-08-17,1427,2026-07-30T00:16:11.120627
1479,Nicholas Anderson,group,Group HR,active,2017-03-17,1434,2026-07-30T00:16:11.120824
1480,Tanya Barker,group,Group Executive,active,2020-05-02,1451,2026-07-30T00:16:11.121034
1481,Robert Kelly,group,Group HR,active,2016-02-10,,2026-07-30T00:16:11.121232
1482,Elizabeth Smith PhD,group,Group HR,active,2017-07-04,1455,2026-07-30T00:16:11.121454
1483,Brandon Munoz,group,Group HR,active,2016-09-22,1482,2026-07-30T00:16:11.121651
1484,Duane Zuniga,group,Group HR,active,2023-04-10,1481,2026-07-30T00:16:11.121850
1485,Edward Cole,group,Group HR,active,2024-08-22,1439,2026-07-30T00:16:11.122047
1486,Beth Cole,group,Group Finance,active,2017-10-20,1481,2026-07-30T00:16:11.122247
1487,Maria King,group,Group HR,active,2022-01-22,1442,2026-07-30T00:16:11.122466
1488,James Taylor,group,Group Finance,active,2023-10-16,1435,2026-07-30T00:16:11.122682
1489,Stephen Smith PhD,group,Group Executive,active,2023-06-17,1479,2026-07-30T00:16:11.122913
1490,Kimberly Benson,group,Group Executive,active,2026-01-07,1453,2026-07-30T00:16:11.123133
1491,Shawn Castillo,group,Group Executive,active,2017-05-06,1488,2026-07-30T00:16:11.123350
1492,Devin Ewing,group,Group Finance,active,2024-12-28,1429,2026-07-30T00:16:11.123573
1493,Heather West,group,Group Executive,active,2025-11-09,1461,2026-07-30T00:16:11.123793
1494,Joseph Henderson,group,Group HR,active,2018-01-25,,2026-07-30T00:16:11.123995
1495,Anthony Peck,group,Group Finance,active,2024-11-03,1474,2026-07-30T00:16:11.124173
1496,Steven Wiley,group,Group Finance,active,2023-09-04,1442,2026-07-30T00:16:11.124331
1497,Heather Walker,group,Group Finance,active,2020-04-21,,2026-07-30T00:16:11.124492
1498,Olivia Jenkins,group,Group Executive,active,2021-10-30,1454,2026-07-30T00:16:11.124653
1499,Anna Thompson,group,Group HR,on_leave,2025-01-14,1454,2026-07-30T00:16:11.124815
1500,Thomas Wilkerson,group,Group Executive,active,2018-02-07,1455,2026-07-30T00:16:11.124973
