customer_id,full_name,date_of_birth,primary_contact,registered_country,consent_retail_personalisation,consent_cross_division_financial_view,created_date
12655,Latasha Golden,1955-09-08,+254785879917,Kenya,False,False,2025-03-08
12656,Kathleen Sellers,2002-05-12,+254902313459,Kenya,True,True,2024-08-27
12657,Ryan Campos,2002-05-08,+234858501272,Nigeria,True,True,2021-07-08
12658,Michelle Morrow,1974-04-25,+234824727931,Nigeria,True,False,2019-06-20
12659,Taylor Hammond,1974-08-29,+234838046276,Nigeria,True,True,2020-11-04
12660,Susan Carney,1980-04-23,+234752037938,Nigeria,True,True,2024-02-17
12661,Hunter Beck,1996-08-23,+234773656576,Nigeria,True,True,2023-02-21
12662,Nathan Morris MD,1975-06-09,+233865030590,Ghana,True,False,2020-08-20
12663,Amy Marshall,2000-03-25,+234790168065,Nigeria,True,False,2026-01-01
12664,Jennifer Ramirez,1973-07-07,+233732068355,Ghana,True,False,2026-03-28
12665,James Davidson,1971-11-17,+254826928669,Kenya,True,True,2022-04-27
12666,Shelley Bridges,1978-09-01,+234818420055,Nigeria,False,False,2023-01-21
12667,April Brennan,1979-06-25,+233900177697,Ghana,True,False,2019-08-15
12668,Tyler Porter,1974-11-17,+254809583318,Kenya,True,False,2022-07-26
12669,Nicholas Williams,2003-06-05,+233742394742,Ghana,False,True,2025-09-10
12670,James Combs,1997-09-16,+233756921052,Ghana,True,False,2022-09-30
12671,Jean Hunter,2003-10-21,+234804860781,Nigeria,True,False,2022-10-14
12672,Catherine Watson,1999-04-20,+234902506844,Nigeria,True,True,2020-04-09
12673,Jason Hines,1973-01-18,+254735010546,Kenya,True,False,2024-10-29
12674,Robert Fowler,1952-06-15,+234772484810,Nigeria,True,True,2026-01-23
12675,Brooke Cook,1958-01-20,+234868216208,Nigeria,True,False,2023-06-28
12676,Reginald Walker,1951-06-05,+234796017589,Nigeria,True,False,2024-08-15
12677,Robert Griffith,1968-08-21,+234770121488,Nigeria,True,False,2025-09-26
12678,Janet Benitez,2007-11-13,+234869693952,Nigeria,False,False,2023-05-05
12679,Johnathan Sanchez,1999-07-02,+234782121383,Nigeria,True,False,2024-04-29
12680,Seth Dixon,1968-07-05,+234844923091,Nigeria,False,False,2022-03-28
12681,Kaitlin Davis,1996-03-12,+234846221928,Nigeria,False,False,2022-02-20
12682,Michael Gould,1969-05-06,+233806194895,Ghana,True,False,2025-07-02
12683,Robert George,2000-04-05,+233709380190,Ghana,True,False,2022-06-13
12684,Mrs. Stephanie Fritz,1966-01-10,+234882419945,Nigeria,True,True,2025-05-06
12685,Scott Carter,1992-01-10,+234865758609,Nigeria,True,False,2024-07-28
12686,Lindsey Mendez,2001-10-09,+234752075078,Nigeria,True,False,2024-08-22
12687,Kevin Walker,1974-04-09,+233788508054,Ghana,True,True,2025-07-03
12688,Maria Greene,1973-09-11,+234754449402,Nigeria,False,False,2024-03-19
12689,Joshua Wells,1996-10-26,+234792788160,Nigeria,True,False,2020-07-13
12690,Carlos Smith,1997-09-25,+234845155462,Nigeria,True,False,2020-08-13
12691,Joshua Crawford,1971-02-14,+254886874383,Kenya,True,False,2021-07-07
12692,Judith Miranda,1958-11-29,+234759150526,Nigeria,False,True,2023-01-04
12693,Steven Henderson,1964-11-11,+234850485581,Nigeria,True,True,2026-03-26
12694,Alexander Daniels,1999-06-08,+233885205578,Ghana,True,False,2023-09-27
12695,Seth Edwards,1950-10-10,+234773891561,Nigeria,True,True,2020-04-04
12696,Zachary Morris,2001-09-28,+234904769939,Nigeria,False,False,2026-04-22
12697,Samuel Montgomery,1981-05-09,+234873678476,Nigeria,False,False,2019-03-05
12698,Tonya Brown,2008-03-16,+234780171859,Nigeria,False,False,2019-03-16
12699,Lisa Richardson,1985-12-13,+234718937612,Nigeria,True,False,2019-01-15
12700,Thomas Gay,1974-11-29,+234766250246,Nigeria,False,False,2025-07-05
12701,Denise Davis,1999-04-22,+233831459525,Ghana,True,False,2026-02-10
12702,Alan Hicks,1970-08-11,+234725591136,Nigeria,False,False,2023-06-01
12703,Sherri Lopez,1993-04-03,+234751083007,Nigeria,False,True,2022-06-14
12704,Jennifer Nelson,1953-01-10,+234870409266,Nigeria,True,False,2022-05-07
12705,Kimberly Thompson,1972-12-17,+234781442304,Nigeria,False,True,2019-11-05
12706,James Wilson,1958-10-18,+234791920720,Nigeria,False,False,2026-03-06
12707,Laura Ellis,2007-05-23,+233755093113,Ghana,False,False,2021-03-30
12708,John Smith,2007-06-21,+234773523012,Nigeria,True,False,2019-12-14
12709,Sandra Riley,1976-05-15,+234704251593,Nigeria,True,True,2020-10-15
12710,Alyssa Mathews,1977-12-04,+234816705120,Nigeria,True,False,2024-02-16
12711,Michael Matthews,1958-04-01,+234802920084,Nigeria,True,False,2024-08-16
12712,Jacob Garcia,2006-03-08,+233754021226,Ghana,True,True,2020-09-09
12713,Rachel Hawkins,1976-06-04,+234775760315,Nigeria,True,True,2024-09-09
12714,Emily Frank,1975-01-28,+233751162708,Ghana,True,False,2025-06-28
12715,Holly Montes,1983-07-16,+234700450846,Nigeria,False,False,2019-05-17
12716,Antonio Ortiz,1992-09-21,+234781689522,Nigeria,True,False,2024-04-07
12717,Stacey Perry,2007-08-28,+233715259084,Ghana,False,False,2024-05-05
12718,Samantha Price,1996-05-12,+234761317563,Nigeria,False,True,2023-05-17
12719,Darlene Johnson,1951-12-30,+234909493270,Nigeria,True,False,2023-05-09
12720,Maria Crawford,1959-01-16,+234789617179,Nigeria,False,False,2024-10-19
12721,Christopher Perez,2005-12-26,+233763821805,Ghana,True,True,2021-03-23
12722,Chad Livingston,2002-06-26,+234853347358,Nigeria,True,False,2022-06-03
12723,Holly Willis,2003-06-30,+254880231989,Kenya,True,False,2021-05-22
12724,Brian Lynn,1982-07-07,+254766873931,Kenya,True,True,2025-08-19
12725,Dean Green,1963-10-28,+233744206402,Ghana,True,False,2021-10-08
12726,Tammy Guerrero,1964-03-19,+234782080876,Nigeria,False,False,2019-10-22
12727,Ian Delacruz,1997-11-14,+234883928496,Nigeria,True,True,2019-03-24
12728,Leslie Miller,2000-05-31,+234857971432,Nigeria,False,True,2024-01-09
12729,Kara Mann,1984-06-19,+234799566841,Nigeria,True,False,2023-07-24
12730,Ashley Black,1993-06-09,+234878852610,Nigeria,True,False,2023-10-26
12731,Melissa Bush,1956-07-10,+233725439007,Ghana,True,False,2026-01-18
12732,David Hogan,1992-02-04,+233881250593,Ghana,False,True,2022-10-20
12733,Michael Moore,1964-04-28,+234712627992,Nigeria,True,False,2020-11-24
12734,David Hill,1993-05-31,+234818767756,Nigeria,True,False,2022-05-12
12735,Alexandria Marshall,2002-03-10,+233715648313,Ghana,True,True,2022-03-28
12736,Brianna Gordon,2003-02-07,+234881810932,Nigeria,True,False,2023-09-27
12737,Cynthia Reese,1983-08-08,+234806068025,Nigeria,True,False,2021-10-05
12738,Lisa Williams,1985-06-18,+234893048698,Nigeria,True,True,2024-03-11
12739,Cheryl Meza,1962-04-29,+233803874873,Ghana,False,True,2023-01-02
12740,Sandra Hurley,1962-11-24,+233758492461,Ghana,True,True,2024-05-22
12741,Elizabeth Stone,1995-05-29,+233756309859,Ghana,True,False,2023-04-05
12742,Cynthia Stewart,1991-08-29,+233861937634,Ghana,False,False,2024-05-26
12743,Ricardo Osborne Jr.,1967-12-16,+254749777714,Kenya,True,False,2021-11-18
12744,Karen Pratt,1952-11-30,+234836889395,Nigeria,True,False,2020-12-22
12745,Valerie Barnett,1973-10-05,+233879076255,Ghana,True,False,2020-03-10
12746,Leslie Smith PhD,1993-08-01,+234897588469,Nigeria,True,False,2020-03-08
12747,Edward Anderson,2002-08-16,+234891664149,Nigeria,True,False,2025-03-17
12748,Andrew Martinez,2005-01-23,+234863548249,Nigeria,True,False,2026-05-22
12749,Sandra Rollins,2008-07-17,+254835562757,Kenya,True,False,2019-06-02
12750,Anna Snyder,1996-07-29,+234848022700,Nigeria,True,False,2022-11-22
12751,David Walker,1954-08-11,+234724228840,Nigeria,False,True,2019-05-31
12752,Nancy Kennedy,1962-03-08,+234826755635,Nigeria,False,True,2022-08-18
12753,Robert Davis,1965-10-07,+233805429906,Ghana,True,True,2019-10-21
12754,Thomas Meyer,1966-05-29,+234742873491,Nigeria,True,True,2023-05-05
12755,Christopher Martin,1956-02-19,+234805128914,Nigeria,True,False,2025-01-02
12756,Felicia Moore,1997-06-15,+233785075871,Ghana,True,True,2022-10-09
12757,Mr. Jacob Roberts,1962-07-13,+234795249174,Nigeria,False,False,2024-06-03
12758,James Hayes,1993-09-17,+234901580369,Nigeria,True,False,2019-02-01
12759,Christopher Palmer,1957-10-09,+234856030991,Nigeria,True,True,2019-03-09
12760,Debra Bryant,2003-04-26,+233740522124,Ghana,False,True,2020-05-29
12761,Jessica Ball,1993-11-12,+234708136281,Nigeria,True,False,2025-04-11
12762,Robert Price,2006-12-06,+234826761699,Nigeria,True,False,2023-05-05
12763,Audrey Horton,1999-10-29,+234754134055,Nigeria,True,False,2023-02-05
12764,Mark Garcia,1966-11-23,+234718217856,Nigeria,True,False,2022-06-29
12765,Thomas Bennett,1997-06-10,+234851902646,Nigeria,False,True,2025-03-08
12766,Sierra Carpenter,1952-06-01,+234861877520,Nigeria,False,True,2019-07-16
12767,Sally Miller,2006-09-25,+234710496026,Nigeria,True,False,2019-12-26
12768,Katie Richards,1990-12-17,+233705885192,Ghana,False,False,2023-07-27
12769,Devon Pruitt,1990-04-25,+234849291528,Nigeria,True,False,2025-05-18
12770,Kirk Taylor,1970-08-19,+234770071225,Nigeria,True,False,2026-04-28
12771,Charles Lam,1954-04-28,+234790431368,Nigeria,False,False,2021-10-05
12772,David Flowers,1959-02-13,+234800570355,Nigeria,False,True,2020-03-29
12773,Jo Ward,1966-04-16,+234845732716,Nigeria,False,False,2026-06-14
12774,Laurie Pugh,2005-12-02,+233743139651,Ghana,False,False,2021-01-15
12775,Brian Campbell,1968-03-04,+234725155933,Nigeria,True,False,2023-06-02
12776,Michael Cox,1971-08-20,+254816635414,Kenya,False,False,2020-01-23
12777,Rebecca Stevenson,1961-06-20,+233829446955,Ghana,True,False,2023-02-07
12778,Michael Hunt,1985-05-03,+254881395375,Kenya,False,False,2023-04-22
12779,Rebecca Evans,1972-03-19,+233898742692,Ghana,False,False,2025-04-03
12780,Stacey Bishop,1952-04-08,+234801428944,Nigeria,True,False,2022-06-05
12781,William Alvarez,1988-07-21,+234752806734,Nigeria,True,False,2021-07-25
12782,Billy Crosby,1957-03-28,+234779040687,Nigeria,True,False,2024-03-22
12783,Jeffrey Lynch,1984-07-19,+234908405411,Nigeria,True,False,2023-06-09
12784,Joseph Gilbert,1983-10-06,+234717320948,Nigeria,True,False,2022-12-05
12785,Dr. Casey Waters,1980-08-09,+234873183351,Nigeria,True,False,2019-01-14
12786,Yvonne King,1960-11-22,+234802781085,Nigeria,True,True,2023-12-03
12787,Brian Cowan,2002-06-20,+234814838635,Nigeria,True,False,2019-11-08
12788,April Harris DDS,1964-11-26,+234846265860,Nigeria,True,False,2023-04-10
12789,Brent Roberts,1959-12-06,+233776307095,Ghana,False,False,2019-03-11
12790,William Foley,1960-07-11,+234845283052,Nigeria,False,True,2025-09-17
12791,Edward Jones,1983-06-12,+234891296000,Nigeria,False,False,2024-07-25
12792,Rodney Williams,1996-06-29,+234730018450,Nigeria,False,False,2023-10-17
12793,Jeffrey Martin,1991-02-12,+234856949393,Nigeria,True,False,2020-09-16
12794,Lindsey Beck,1988-05-18,+234778424822,Nigeria,False,False,2022-07-11
12795,Teresa Clark,1975-12-12,+234885948137,Nigeria,True,True,2025-03-15
12796,Willie Schmidt,1986-08-09,+234779413360,Nigeria,False,False,2025-04-02
12797,Mark Diaz,1997-01-04,+234805163205,Nigeria,False,True,2022-05-28
12798,Stephanie Floyd,1978-10-27,+234854490156,Nigeria,True,False,2024-02-05
12799,Caitlin Miller,1991-08-26,+234717616810,Nigeria,True,False,2024-01-26
12800,William Cannon,1957-05-21,+234859886459,Nigeria,False,False,2024-12-08
12801,Kristin Reed,1985-02-07,+234813921122,Nigeria,True,False,2020-05-27
12802,Melissa Black,1998-11-22,+254868339771,Kenya,True,True,2024-05-24
12803,Kelsey Barr,2004-12-12,+233808100545,Ghana,True,False,2023-06-04
12804,Lisa White,1958-10-01,+233908515543,Ghana,True,False,2024-08-07
12805,Stephen Castro IV,2003-08-28,+234907020535,Nigeria,False,False,2024-11-13
12806,Jennifer Lopez,1995-05-10,+234886387928,Nigeria,True,False,2023-08-01
12807,Natasha Barry,1972-04-17,+234834087779,Nigeria,True,False,2019-11-25
12808,Robert Gonzalez,1969-11-20,+234829479900,Nigeria,True,True,2019-06-09
12809,Jordan Garcia,1991-02-13,+234728914998,Nigeria,False,False,2026-03-01
12810,Mario Nelson,2006-12-19,+234907290284,Nigeria,True,False,2019-12-23
12811,Krystal Harding,1963-03-08,+233784843359,Ghana,True,True,2022-03-05
12812,Donald Gonzalez,1993-03-21,+233715691648,Ghana,True,True,2019-05-23
12813,Sara Johnson,1952-03-27,+234802772004,Nigeria,False,False,2023-11-10
12814,Angela Yang,2002-06-28,+234866602233,Nigeria,False,False,2020-10-27
12815,Brian Lee,1959-09-06,+233822121258,Ghana,False,False,2021-09-05
12816,Darren Sandoval,1995-03-04,+234747710494,Nigeria,True,True,2024-07-08
12817,Kathleen Yu,1971-05-21,+234851528821,Nigeria,True,False,2022-06-01
12818,Jonathan Combs,2000-09-16,+234856117441,Nigeria,True,True,2020-06-01
12819,John Huang,1956-04-05,+233711994598,Ghana,True,False,2025-11-24
12820,Carol Simpson,2005-10-10,+234813307432,Nigeria,True,False,2023-09-25
12821,Leah Michael,1955-11-22,+234871363122,Nigeria,True,False,2019-03-02
12822,Eric Rodriguez,1984-10-24,+234866068471,Nigeria,False,False,2025-08-01
12823,Mary Ruiz,1961-08-28,+233768595084,Ghana,False,True,2023-04-14
12824,Donna Hanson MD,1953-02-11,+234707316358,Nigeria,True,True,2019-06-22
12825,Kenneth Fuller,1955-10-28,+234871773902,Nigeria,False,False,2020-11-10
12826,Robert Fernandez,1956-05-18,+234753743368,Nigeria,True,True,2023-03-14
12827,Raymond Ford,1985-01-21,+234875444809,Nigeria,True,False,2022-10-06
12828,Ashley Sullivan,1954-05-30,+234740275084,Nigeria,True,True,2019-08-03
12829,Sherry Williams,1975-12-02,+234803311818,Nigeria,False,False,2025-12-30
12830,William Walton,1982-05-04,+254873599605,Kenya,True,False,2022-05-01
12831,Anthony Ortega,1959-03-08,+234871405588,Nigeria,True,False,2019-01-11
12832,James Morgan,1982-08-26,+234776565784,Nigeria,False,True,2023-03-31
12833,Alexander Johnson,1965-03-31,+254847491993,Kenya,True,False,2019-10-05
12834,Jason Medina,1982-08-29,+254707367333,Kenya,True,False,2023-09-08
12835,Cynthia Osborne,1982-11-19,+234826863473,Nigeria,True,True,2026-06-04
12836,Cynthia Nelson PhD,1994-01-19,+233879999904,Ghana,True,False,2025-11-06
12837,Anna Steele,1968-11-30,+234733387426,Nigeria,True,False,2020-03-21
12838,Holly Jones,1977-01-02,+234710930766,Nigeria,True,False,2024-09-09
12839,Anthony Thompson,1962-06-02,+234806634364,Nigeria,False,False,2025-01-18
12840,Angela Moore,1978-04-11,+234899460690,Nigeria,False,False,2023-07-23
12841,Samuel Stanton,1973-01-17,+234796090587,Nigeria,True,False,2021-07-09
12842,Anna Larson,1986-01-18,+234809444065,Nigeria,False,True,2020-09-19
12843,Natasha Harris,2001-12-05,+254710341887,Kenya,True,False,2019-04-23
12844,Amy James,1966-05-25,+234763783370,Nigeria,False,False,2023-01-28
12845,Jack Reyes,1981-06-30,+234853240434,Nigeria,False,False,2025-10-02
12846,Kristin Cantu,1996-08-11,+234830155237,Nigeria,True,False,2024-12-09
12847,Scott Hernandez,1961-06-12,+234886577287,Nigeria,True,True,2025-04-06
12848,Samuel Solis,1973-06-26,+234886898499,Nigeria,True,True,2024-04-02
12849,Nicole Chambers,1984-03-19,+234781201108,Nigeria,False,False,2022-03-13
12850,Robert Reynolds,1956-11-07,+233880021051,Ghana,False,False,2023-03-23
12851,Hector Larson,2007-11-25,+234803485011,Nigeria,True,False,2023-06-20
12852,James Perez,2001-06-20,+234759731622,Nigeria,True,False,2025-07-18
12853,Stacy Moore,1964-06-17,+254866578351,Kenya,True,True,2025-08-02
12854,William Scott,1979-06-10,+234803233350,Nigeria,True,False,2020-07-05
12855,James Kirk,1961-12-18,+233805245673,Ghana,True,False,2019-01-19
12856,Michael Price,1984-02-15,+254823356991,Kenya,True,False,2019-05-19
12857,Jeremiah Smith,2005-05-04,+233789116830,Ghana,False,False,2025-12-14
12858,Paul Case,2002-01-11,+234840704265,Nigeria,True,False,2019-09-11
12859,Nathaniel Jackson,1953-07-08,+234772635184,Nigeria,True,False,2023-06-05
12860,Richard Green,1960-08-07,+234826195370,Nigeria,False,False,2019-12-04
12861,Larry Patel,1976-02-15,+234765249881,Nigeria,True,True,2019-05-16
12862,John Williamson,1995-02-24,+234850684077,Nigeria,True,True,2022-12-03
12863,Amanda Lucas,1970-04-25,+234761006612,Nigeria,True,False,2023-12-02
12864,Regina Dean,1965-09-09,+233794241656,Ghana,False,False,2021-01-30
12865,Jeffrey Martinez,1976-06-09,+234728849370,Nigeria,True,False,2022-10-05
12866,Cynthia Henson,1991-08-11,+233887763196,Ghana,True,False,2022-07-02
12867,Timothy Davis,2001-01-29,+234725752585,Nigeria,False,False,2025-07-07
12868,Tiffany Stewart,2005-10-25,+254868685966,Kenya,False,True,2021-12-19
12869,Aaron Reed,1996-08-13,+234885375469,Nigeria,False,True,2021-12-15
12870,Cindy Fowler,1992-02-28,+234899262588,Nigeria,True,False,2019-12-18
12871,Amy Warren,2007-08-02,+233853987507,Ghana,True,False,2020-07-03
12872,Kim Hunt,1973-08-09,+234858628655,Nigeria,True,False,2022-02-10
12873,Nicole Stafford,1984-10-12,+233803792052,Ghana,True,True,2025-04-16
12874,Tiffany Simmons,1972-05-25,+234790586096,Nigeria,False,True,2021-06-17
12875,Justin Watson,1992-04-14,+234719963182,Nigeria,False,False,2020-11-29
12876,Keith Juarez,1983-06-14,+234801318859,Nigeria,False,False,2019-11-12
12877,Gregory Carter,1961-08-08,+234714885857,Nigeria,True,True,2023-08-23
12878,Maria Brown,2002-11-19,+234821301342,Nigeria,False,True,2024-07-18
12879,Christy Moreno,2004-10-30,+254753613411,Kenya,True,False,2022-06-11
12880,Jamie Scott,1984-03-29,+234752680413,Nigeria,True,True,2019-09-01
12881,Kelsey Brown,1997-09-20,+233885476583,Ghana,False,False,2021-07-03
12882,Jody Atkins,1979-11-30,+234852662356,Nigeria,False,False,2022-07-18
12883,Karen White,1972-03-05,+234832203324,Nigeria,False,False,2024-05-17
12884,Peter Rodriguez,1986-08-21,+233899351123,Ghana,True,False,2021-12-08
12885,Scott Richmond,1986-02-16,+233900223790,Ghana,True,False,2025-01-12
12886,Tammy Larson,1975-12-20,+233719315982,Ghana,False,False,2019-10-12
12887,Ryan Woodard,1965-09-17,+233738492418,Ghana,False,False,2021-07-22
12888,Selena Lara,1978-08-30,+234748605737,Nigeria,False,False,2023-04-18
12889,Mr. Marvin Jensen,1961-01-28,+234803679436,Nigeria,False,False,2024-07-30
12890,Christopher Gonzales,1957-10-03,+234738909593,Nigeria,False,True,2020-11-09
12891,Adam Thomas,2004-10-18,+234726179413,Nigeria,True,True,2025-03-01
12892,Rebecca Oneill,1994-03-03,+234750102221,Nigeria,True,False,2025-06-28
12893,Evan Solis,1988-08-25,+234890436024,Nigeria,True,True,2025-06-22
12894,Heather Brown,1964-06-14,+234768505836,Nigeria,False,False,2021-10-12
12895,Amanda Higgins,1976-03-07,+254881816561,Kenya,True,False,2025-08-30
12896,Michael Smith,1970-03-17,+234714415899,Nigeria,True,True,2021-08-01
12897,Jason Tyler,1957-12-13,+234738297596,Nigeria,True,False,2021-01-05
12898,Karen Mckinney,2007-02-22,+234823832974,Nigeria,True,False,2019-06-17
12899,Donna Barrett,1964-12-15,+234762386716,Nigeria,True,False,2024-08-27
12900,Garrett Benton,1976-12-13,+233899067401,Ghana,True,True,2024-06-06
12901,Michelle Hernandez,2000-04-02,+233898196793,Ghana,True,False,2020-10-06
12902,Miranda Stafford,1968-09-08,+233822606513,Ghana,False,False,2024-03-09
12903,Tyler Bryant,2007-03-24,+234798852012,Nigeria,True,True,2025-08-01
12904,Andrew Wright,1998-09-06,+234717619839,Nigeria,True,False,2022-06-17
12905,Mr. Brian Baker,2007-04-18,+254760608551,Kenya,True,False,2026-01-12
12906,Anthony Marshall,2004-12-29,+234767180071,Nigeria,True,False,2020-05-12
12907,Karen Maddox,1957-10-05,+233796272225,Ghana,True,False,2021-07-02
12908,Rebecca Norton,1981-01-08,+234768588124,Nigeria,True,False,2025-03-29
12909,Christopher Collins,1953-10-17,+234797325327,Nigeria,False,False,2019-02-08
12910,Alan Ross,1992-01-14,+234862757590,Nigeria,True,False,2023-12-23
12911,Robin Ruiz,1954-01-30,+234700374304,Nigeria,False,False,2022-01-25
